Valor;Tipo;Papel;Dia_com;Mes_com;Ano_com;Dia_pag;Mes_pag;Ano_pag;Status;Preço_Teto_Bazin;Dividendos_consistente?
0,6641;Proventos;MYPK3;10;3;2020;19;3;2020;;10,08;Não
0,1851;Proventos;MYPK3;5;7;2019;31;3;2020;;10,08;Não
0,2584;Proventos;MYPK3;6;12;2018;31;3;2019;;10,08;Não
0,2309;Proventos;MYPK3;17;9;2018;31;3;2019;;10,08;Não
0,2385;Proventos;MYPK3;14;6;2018;31;3;2019;;10,08;Não
0,2191;Proventos;MYPK3;23;2;2018;15;3;2018;;10,08;Não
0,0367;Proventos;MYPK3;23;2;2018;15;3;2018;;10,08;Não
0,1646;Proventos;CSED3;27;8;2024;03;9;2024;;2,74;Sim
0,1646;Proventos;CSED3;14;11;2023;08;12;2023;;2,74;Sim
0,0688;Proventos;CSED3;28;4;2023;27;6;2023;;2,74;Sim
0,131;Proventos;CSED3;29;4;2022;27;5;2022;;2,74;Sim
0,1882;Proventos;CSED3;30;4;2021;28;5;2021;;2,74;Sim
2,754;Proventos;CPFE3;26;4;2024;26;12;2024;;45,9;Sim
0,7834;Proventos;CPFE3;17;8;2023;20;12;2023;;45,9;Sim
1,2344;Proventos;CPFE3;28;4;2023;31;12;2023;;45,9;Sim
0,8679;Proventos;CPFE3;28;4;2023;16;5;2023;;45,9;Sim
1,6211;Proventos;CPFE3;29;4;2022;30;12;2022;;45,9;Sim
1,6211;Proventos;CPFE3;29;4;2022;30;6;2022;;45,9;Sim
0,6978;Proventos;CPFE3;9;12;2021;21;12;2021;;45,9;Sim
1,5018;Proventos;CPFE3;31;8;2021;16;12;2021;;45,9;Sim
1,5018;Proventos;CPFE3;30;4;2021;21;6;2021;;45,9;Sim
1,801;Proventos;CPFE3;27;7;2020;30;11;2020;;45,9;Sim
0,2753;Proventos;CPFE3;27;4;2018;26;6;2018;;45,9;Sim
0,6877;Proventos;EZTC3;5;11;2024;14;11;2024;;18,01;Sim
0,1444;Proventos;EZTC3;5;11;2024;14;11;2024;;18,01;Sim
0,0965;Proventos;EZTC3;8;8;2024;30;8;2024;;18,01;Sim
0,0617;Proventos;EZTC3;9;5;2024;31;5;2024;;18,01;Sim
0,0902;Proventos;EZTC3;21;3;2024;28;3;2024;;18,01;Sim
0,0426;Proventos;EZTC3;16;11;2023;30;11;2023;;18,01;Sim
0,082;Proventos;EZTC3;17;8;2023;31;8;2023;;18,01;Sim
0,046;Proventos;EZTC3;18;5;2023;31;5;2023;;18,01;Sim
0,0343;Proventos;EZTC3;23;3;2023;31;3;2023;;18,01;Sim
0,1148;Proventos;EZTC3;17;11;2022;30;11;2022;;18,01;Sim
0,0905;Proventos;EZTC3;16;8;2022;31;8;2022;;18,01;Sim
0,1125;Proventos;EZTC3;17;5;2022;31;5;2022;;18,01;Sim
0,4603;Proventos;EZTC3;22;3;2022;31;3;2022;;18,01;Sim
0,424;Proventos;EZTC3;29;4;2021;21;5;2021;;18,01;Sim
0,2941;Proventos;EZTC3;28;4;2020;30;11;2020;;18,01;Sim
0,1404;Proventos;EZTC3;26;4;2019;29;11;2019;;18,01;Sim
0,1869;Proventos;CMIN3;14;5;2024;28;5;2024;;4,44;Sim
0,0793;Proventos;CMIN3;28;12;2023;28;5;2024;;4,44;Sim
0,2488;Proventos;CMIN3;20;11;2023;28;11;2023;;4,44;Sim
0,2826;Proventos;CMIN3;8;5;2023;17;5;2023;;4,44;Sim
0,0509;Proventos;CMIN3;8;5;2023;17;5;2023;;4,44;Sim
0,1152;Proventos;CMIN3;28;4;2023;17;5;2023;;4,44;Sim
0,016;Proventos;CMIN3;28;12;2022;17;5;2023;;4,44;Sim
0,3214;Proventos;CMIN3;10;11;2022;22;11;2022;;4,44;Sim
0,1243;Proventos;CMIN3;10;11;2022;22;11;2022;;4,44;Sim
0,4594;Proventos;CMIN3;29;4;2022;19;5;2022;;4,44;Sim
0,0863;Proventos;CMIN3;29;12;2021;20;1;2022;;4,44;Sim
0,3305;Proventos;CMIN3;30;7;2021;10;8;2021;;4,44;Sim
0,0516;Proventos;CMIN3;30;4;2021;10;8;2021;;4,44;Sim
0,0999;Proventos;SHUL4;30;12;2024;30;1;2025;;8,95;Sim
0,1311;Proventos;SHUL4;26;9;2024;27;11;2024;;8,95;Sim
0,1107;Proventos;SHUL4;26;6;2024;22;8;2024;;8,95;Sim
0,1335;Proventos;SHUL4;26;3;2024;11;4;2024;;8,95;Sim
0,062;Proventos;SHUL4;27;12;2023;15;4;2024;;8,95;Sim
0,0634;Proventos;SHUL4;29;9;2023;23;1;2024;;8,95;Sim
0,0412;Proventos;SHUL4;26;6;2023;02;10;2023;;8,95;Sim
0,0612;Proventos;SHUL4;3;4;2023;09;5;2023;;8,95;Sim
0,0641;Proventos;SHUL4;22;2;2023;04;7;2023;;8,95;Sim
0,0671;Proventos;SHUL4;26;12;2022;03;2;2023;;8,95;Sim
0,0629;Proventos;SHUL4;26;9;2022;26;10;2022;;8,95;Sim
0,0297;Proventos;SHUL4;24;6;2022;15;7;2022;;8,95;Sim
0,0567;Proventos;SHUL4;19;4;2022;01;7;2022;;8,95;Sim
0,041;Proventos;SHUL4;25;11;2021;15;12;2021;;8,95;Sim
0,0602;Proventos;SHUL4;24;9;2021;23;11;2021;;8,95;Sim
0,0469;Proventos;SHUL4;24;6;2021;20;8;2021;;8,95;Sim
0,0384;Proventos;SHUL4;20;4;2021;28;5;2021;;8,95;Sim
0,0678;Proventos;SHUL4;28;12;2020;31;3;2021;;8,95;Sim
0,0778;Proventos;SHUL4;17;11;2020;26;2;2021;;8,95;Sim
0,108;Proventos;SHUL4;30;9;2020;21;10;2020;;8,95;Sim
0,0562;Proventos;SHUL4;29;6;2020;31;7;2020;;8,95;Sim
0,1538;Proventos;SHUL4;30;9;2019;09;10;2019;;8,95;Sim
0,1116;Proventos;SHUL4;11;4;2019;31;5;2019;;8,95;Sim
0,1974;Proventos;SHUL4;17;10;2018;26;10;2018;;8,95;Sim
0,1145;Proventos;SHUL4;3;5;2018;01;6;2018;;8,95;Sim
0,3;Proventos;GGBR4;18;11;2024;16;12;2024;;13,33;Sim
0,12;Proventos;GGBR4;9;8;2024;20;8;2024;;13,33;Sim
0,28;Proventos;GGBR4;15;5;2024;27;5;2024;;13,33;Sim
0,1;Proventos;GGBR4;1;3;2024;12;3;2024;;13,33;Sim
0,47;Proventos;GGBR4;17;11;2023;13;12;2023;;13,33;Sim
0,43;Proventos;GGBR4;18;8;2023;29;8;2023;;13,33;Sim
0,51;Proventos;GGBR4;15;5;2023;29;5;2023;;13,33;Sim
0,2;Proventos;GGBR4;14;3;2023;23;3;2023;;13,33;Sim
1,73;Proventos;GGBR4;21;11;2022;14;12;2022;;13,33;Sim
0,42;Proventos;GGBR4;21;11;2022;14;12;2022;;13,33;Sim
0,71;Proventos;GGBR4;15;8;2022;25;8;2022;;13,33;Sim
0,57;Proventos;GGBR4;16;5;2022;25;5;2022;;13,33;Sim
0,2;Proventos;GGBR4;7;3;2022;16;3;2022;;13,33;Sim
0,2;Proventos;GGBR4;5;11;2021;16;11;2021;;13,33;Sim
1,42;Proventos;GGBR4;5;11;2021;16;11;2021;;13,33;Sim
0,38;Proventos;GGBR4;27;9;2021;16;11;2021;;13,33;Sim
0,54;Proventos;GGBR4;16;8;2021;26;8;2021;;13,33;Sim
0,4;Proventos;GGBR4;14;5;2021;26;5;2021;;13,33;Sim
0,13;Proventos;GGBR4;11;3;2021;25;3;2021;;13,33;Sim
0,12;Proventos;GGBR4;6;11;2020;18;11;2020;;13,33;Sim
0,03;Proventos;GGBR4;28;2;2020;11;3;2020;;13,33;Sim
0,04;Proventos;GGBR4;11;11;2019;25;11;2019;;13,33;Sim
0,07;Proventos;GGBR4;16;8;2019;28;8;2019;;13,33;Sim
0,07;Proventos;GGBR4;17;5;2019;29;5;2019;;13,33;Sim
0,1;Proventos;GGBR4;6;3;2019;18;3;2019;;13,33;Sim
0,13;Proventos;GGBR4;21;11;2018;03;12;2018;;13,33;Sim
0,14;Proventos;GGBR4;21;8;2018;31;8;2018;;13,33;Sim
0,08;Proventos;GGBR4;21;5;2018;01;6;2018;;13,33;Sim
0,03;Proventos;GGBR4;9;3;2018;21;3;2018;;13,33;Sim
1,556;Proventos;AGRO3;22;10;2024;14;11;2024;;25,93;Sim
3,2124;Proventos;AGRO3;24;10;2023;24;11;2023;;25,93;Sim
3,2387;Proventos;AGRO3;27;10;2022;16;11;2022;;25,93;Sim
2,0163;Proventos;AGRO3;7;4;2022;29;4;2022;;25,93;Sim
2,6212;Proventos;AGRO3;27;10;2021;10;11;2021;;25,93;Sim
0,7078;Proventos;AGRO3;16;10;2020;12;11;2020;;25,93;Sim
0,9293;Proventos;AGRO3;16;10;2019;14;11;2019;;25,93;Sim
0,7621;Proventos;AGRO3;16;10;2018;06;11;2018;;25,93;Sim
0,25;Proventos;UGPA3;15;8;2024;23;8;2024;;10,83;Sim
0,4;Proventos;UGPA3;7;3;2024;15;3;2024;;10,83;Sim
0,25;Proventos;UGPA3;17;8;2023;25;8;2023;;10,83;Sim
0,1;Proventos;UGPA3;23;2;2023;03;3;2023;;10,83;Sim
0,4125;Proventos;UGPA3;23;5;2022;10;8;2022;;10,83;Sim
0,1704;Proventos;UGPA3;3;3;2022;11;3;2022;;10,83;Sim
0,2;Proventos;UGPA3;19;8;2021;27;8;2021;;10,83;Sim
0,44;Proventos;UGPA3;4;3;2021;12;3;2021;;10,83;Sim
0,24;Proventos;UGPA3;27;2;2020;06;3;2020;;10,83;Sim
0,2;Proventos;UGPA3;22;8;2019;30;8;2019;;10,83;Sim
0,7;Proventos;UGPA3;28;2;2019;13;3;2019;;10,83;Sim
